발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
05555,(주)신한금융지주회사,KR6055551A91,B055551A9,일반사채 (116100),,상장,활성,2020-09-17,,신한금융지주 조건부자본증권(상) 8(신종-영구-5콜),SHINHAN FINANCIAL Contingent Convertible Bond(PWD) 8(Hyb-Perp-5Call),회사채,,"450,000,000,000",2020-09-17,원화,9999-12-31,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,3.12,,100,100,"매 5년 금리 조정, 5년 이후 매 이자지급일에 중도상환 가능",Call(콜),후후순위,영구채,NO,,NO,상각형,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-17,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBVJQB,SHINHAN/Vari Bd 99991231 Jr Sub,발행기관,발행회사는 그 선택에 의하여 상환 가능
06326,포스코에너지(주),KR6063261A88,B063261A8,일반사채 (116100),,상장,활성,2020-08-06,,포스코에너지 28-1,POSCO ENERGY 28-1,회사채,,"50,000,000,000",2020-08-06,원화,2023-08-06,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.444,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-06,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),신한금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,PoscoEnergy/ Bd 20230806 Sr Ungtd,,
06326,포스코에너지(주),KR6063262A87,B063262A8,일반사채 (116100),,상장,활성,2020-08-06,,포스코에너지 28-2,POSCO ENERGY 28-2,회사채,,"110,000,000,000",2020-08-06,원화,2025-08-06,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.681,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-06,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),신한금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,PoscoEnergy/ Bd 20250806 Sr Ungtd,,
06326,포스코에너지(주),KR6063263A86,B063263A8,일반사채 (116100),,상장,활성,2020-08-06,,포스코에너지 28-3,POSCO ENERGY 28-3,회사채,,"40,000,000,000",2020-08-06,원화,2027-08-06,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.862,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-06,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),신한금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,PoscoEnergy/ Bd 20270806 Sr Ungtd,,
06362,한국서부발전(주),KR6063621A83,B063621A8,일반사채 (116100),,상장,활성,2020-08-28,,한국서부발전 45-1,KOREA WESTERN POWER 45-1,회사채,,"70,000,000,000",2020-08-27,원화,2025-08-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.284,,100,100,발행일 1영업일 전 5년 만기 국고채 최종호가수익률 +17bp,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-27,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),KB증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,KOREA WESTERN/1.284 Bd 20250827 Sr,,
06362,한국서부발전(주),KR6063622A82,B063622A8,일반사채 (116100),,상장,활성,2020-08-28,,한국서부발전 45-2,KOREA WESTERN POWER 45-2,회사채,,"80,000,000,000",2020-08-27,원화,2040-08-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.68,,100,100,발행일 1영업일 전 20년 만기 국고채 최종호가수익률 +9bp,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-27,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),KB증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,KOREA WESTERN/1.680 Bd 20400827 Sr,,
06362,한국서부발전(주),KR6063623A81,B063623A8,일반사채 (116100),,상장,활성,2020-08-28,,한국서부발전 45-3,KOREA WESTERN POWER 45-3,회사채,,"80,000,000,000",2020-08-27,원화,2050-08-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.681,,100,100,발행일 1영업일 전 30년 만기 국고채 최종호가수익률 +8bp,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-27,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),KB증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,KOREA WESTERN/1.681 Bd 20500827 Sr,,
06431,한국남부발전(주),KR6064311A94,B064311A9,일반사채 (116100),,상장,활성,2020-09-09,,한국남부발전 55,KOREA SOUTHERN POWER 55,회사채,,"100,000,000,000",2020-09-08,원화,2022-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.033,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-08,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KOREA SOUTHERN/1.033 Bd 20220908 Sr,,
06590,현대카드(주),KR6065901A89,B065901A8,카드채권 (116220),,상장,활성,2020-08-11,,현대카드 809-1,HYUNDAI CARD 809-1,회사채,,"70,000,000,000",2020-08-10,원화,2021-12-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.035,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.035 Bd 20211210 Sr,,
06590,현대카드(주),KR6065901A97,B065901A9,카드채권 (116220),,상장,활성,2020-09-11,,현대카드 812-1(녹),HYUNDAI CARD 812-1(G),회사채,,"50,000,000,000",2020-09-10,원화,2021-11-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.099,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.099 Bd 20211110 Sr,,
06590,현대카드(주),KR6065901AA1,B065901AA,카드채권 (116220),,상장,활성,2020-10-13,,현대카드 813-1,HYUNDAI CARD 813-1,회사채,,"50,000,000,000",2020-10-12,원화,2022-01-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.086,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-12,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.086 Bd 20220112 Sr,,
06590,현대카드(주),KR6065902A88,B065902A8,카드채권 (116220),,상장,활성,2020-08-11,,현대카드 809-2,HYUNDAI CARD 809-2,회사채,,"20,000,000,000",2020-08-10,원화,2022-02-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.064,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.064 Bd 20220210 Sr,,
06590,현대카드(주),KR6065902A96,B065902A9,카드채권 (116220),,상장,활성,2020-09-11,,현대카드 812-2(녹),HYUNDAI CARD 812-2(G),회사채,,"60,000,000,000",2020-09-10,원화,2022-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.325,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.325 Bd 20220908 Sr,,
06590,현대카드(주),KR6065902AA9,B065902AA,카드채권 (116220),,상장,활성,2020-10-13,,현대카드 813-2,HYUNDAI CARD 813-2,회사채,,"10,000,000,000",2020-10-12,원화,2023-04-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.333,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-12,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.333 Bd 20230412 Sr,,
06590,현대카드(주),KR6065903A87,B065903A8,카드채권 (116220),,상장,활성,2020-08-11,,현대카드 809-3,HYUNDAI CARD 809-3,회사채,,"20,000,000,000",2020-08-10,원화,2022-11-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.254,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.254 Bd 20221110 Sr,,
06590,현대카드(주),KR6065903A95,B065903A9,카드채권 (116220),,상장,활성,2020-09-11,,현대카드 812-3(녹),HYUNDAI CARD 812-3(G),회사채,,"140,000,000,000",2020-09-10,원화,2023-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.549,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.549 Bd 20230908 Sr,,
06590,현대카드(주),KR6065903AA7,B065903AA,카드채권 (116220),,상장,활성,2020-10-13,,현대카드 813-3,HYUNDAI CARD 813-3,회사채,,"20,000,000,000",2020-10-12,원화,2025-10-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.747,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-12,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.747 Bd 20251010 Sr,,
06590,현대카드(주),KR6065904A86,B065904A8,카드채권 (116220),,상장,활성,2020-08-11,,현대카드 809-4,HYUNDAI CARD 809-4,회사채,,"50,000,000,000",2020-08-10,원화,2023-08-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.414,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.414 Bd 20230810 Sr,,
06590,현대카드(주),KR6065904A94,B065904A9,카드채권 (116220),,상장,활성,2020-09-11,,현대카드 812-4(녹),HYUNDAI CARD 812-4(G),회사채,,"140,000,000,000",2020-09-10,원화,2025-09-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.829,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.829 Bd 20250910 Sr,,
06590,현대카드(주),KR6065904AA5,B065904AA,카드채권 (116220),,상장,활성,2020-10-13,,현대카드 813-4,HYUNDAI CARD 813-4,회사채,,"50,000,000,000",2020-10-12,원화,2025-10-10,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,1.747,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-12,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBVUFB,HYUNDAI CARD/Vari Bd 20251010 Sr,,
06590,현대카드(주),KR6065905A85,B065905A8,카드채권 (116220),,상장,활성,2020-08-11,,현대카드 809-5,HYUNDAI CARD 809-5,회사채,,"30,000,000,000",2020-08-10,원화,2030-08-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.162,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/2.162 Bd 20300809 Sr,,
06590,현대카드(주),KR6065905A93,B065905A9,카드채권 (116220),,상장,활성,2020-09-11,,현대카드 812-5(녹),HYUNDAI CARD 812-5(G),회사채,,"60,000,000,000",2020-09-10,원화,2030-09-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.41,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-10,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/2.410 Bd 20300910 Sr,,
06590,현대카드(주),KR6065906A84,B065906A8,카드채권 (116220),,상장,활성,2020-08-14,,현대카드 810-1,HYUNDAI CARD 810-1,회사채,,"70,000,000,000",2020-08-13,원화,2021-12-13,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.017,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-13,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.017 Bd 20211213 Sr,,
06590,현대카드(주),KR6065907A83,B065907A8,카드채권 (116220),,상장,활성,2020-08-14,,현대카드 810-2,HYUNDAI CARD 810-2,회사채,,"20,000,000,000",2020-08-13,원화,2022-07-13,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.162,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-13,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.162 Bd 20220713 Sr,,
06590,현대카드(주),KR6065908A82,B065908A8,카드채권 (116220),,상장,활성,2020-08-26,,현대카드 811-1,HYUNDAI CARD 811-1,회사채,,"70,000,000,000",2020-08-25,원화,2021-12-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.022,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-25,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.022 Bd 20211224 Sr,,
06590,현대카드(주),KR6065909A81,B065909A8,카드채권 (116220),,상장,활성,2020-08-26,,현대카드 811-2,HYUNDAI CARD 811-2,회사채,,"30,000,000,000",2020-08-25,원화,2022-07-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.166,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-25,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.166 Bd 20220725 Sr,,
06590,현대카드(주),KR606590AA84,B06590AA8,카드채권 (116220),,상장,활성,2020-08-26,,현대카드 811-3,HYUNDAI CARD 811-3,회사채,,"40,000,000,000",2020-08-25,원화,2023-08-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.42,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-25,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.420 Bd 20230825 Sr,,
06590,현대카드(주),KR606590BA83,B06590BA8,카드채권 (116220),,상장,활성,2020-08-26,,현대카드 811-4,HYUNDAI CARD 811-4,회사채,,"20,000,000,000",2020-08-25,원화,2025-08-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.696,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-25,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,키움증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.696 Bd 20250825 Sr,,
06626,에스앤아이코퍼레이션,KR6066261AA9,B066261AA,일반사채 (116100),,상장,활성,2020-10-23,,에스앤아이코퍼레이션 4,S&I Corp. 4,회사채,,"110,000,000,000",2020-10-23,원화,2023-10-23,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.731,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-23,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,미래에셋대우(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,S&I Corp./ Bd 20231023 Sr Ungtd,,
06636,(주)체리부로,KR6066361A98,B066361A9,일반사채 (116100),,상장,활성,2020-09-24,,체리부로 1,CHERRYBRO 1,회사채,,"15,000,000,000",2020-09-24,원화,2023-09-24,일반채권 -분리형BW,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1,,100,109.5118,"분리형BW, 만기보장수익율 4%, 만기상환시 109.5118% 상환",Put(풋),선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-24,비매출,,,무기명,4,2023-09-24,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,,,DWFUCB,Cherrybro/1 Bd Cum Wt 20230924 Sr,,
06656,(주)한국중부발전,KR6066561A88,B066561A8,일반사채 (116100),,상장,활성,2020-08-26,,한국중부발전 58-1,KOREA MIDLAND POWER 58-1,회사채,,"160,000,000,000",2020-08-25,원화,2023-08-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.014,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-25,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,KOREA MIDLAND/1.014 Bd 20230825 Sr,,
06656,(주)한국중부발전,KR6066562A87,B066562A8,일반사채 (116100),,상장,활성,2020-08-26,,한국중부발전 58-2,KOREA MIDLAND POWER 58-2,회사채,,"70,000,000,000",2020-08-25,원화,2030-08-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.568,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-25,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,KOREA MIDLAND/1.568 Bd 20300825 Sr,,
06656,(주)한국중부발전,KR6066563A86,B066563A8,일반사채 (116100),,상장,활성,2020-08-26,,한국중부발전 58-3,KOREA MIDLAND POWER 58-3,회사채,,"40,000,000,000",2020-08-25,원화,2040-08-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.659,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-25,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,KOREA MIDLAND/1.659 Bd 20400825 Sr,,
07105,한국투자금융지주(주),KR6071051A93,B071051A9,일반사채 (116100),,상장,활성,2020-09-22,,한국투자금융지주 29-1,Korea Investment Holdings 29-1,회사채,,"130,000,000,000",2020-09-22,원화,2023-09-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.548,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-12-22,비매출,,,무기명,,,,,한국예탁결제원,중소기업은행,현대차증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,KIH/ Bd 20230922 Sr Ungtd,,
07105,한국투자금융지주(주),KR6071052A92,B071052A9,일반사채 (116100),,상장,활성,2020-09-22,,한국투자금융지주 29-2,Korea Investment Holdings 29-2,회사채,,"80,000,000,000",2020-09-22,원화,2025-09-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.784,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-12-22,비매출,,,무기명,,,,,한국예탁결제원,중소기업은행,현대차증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,KIH/ Bd 20250922 Sr Ungtd,,
07105,한국투자금융지주(주),KR6071053A91,B071053A9,일반사채 (116100),,상장,활성,2020-09-22,,한국투자금융지주 29-3,Korea Investment Holdings 29-3,회사채,,"40,000,000,000",2020-09-22,원화,2027-09-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.049,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-12-22,비매출,,,무기명,,,,,한국예탁결제원,중소기업은행,현대차증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,KIH/ Bd 20270922 Sr Ungtd,,
07931,JB 우리캐피탈(주),KR6079311AA7,B079311AA,할부금융채권 (116250),,상장,활성,2020-10-12,,JB 우리캐피탈 409-1,JB Woori Capital 409-1,회사채,,"30,000,000,000",2020-10-08,원화,2022-04-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.281,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-08,비매출,,,무기명,,,,,한국예탁결제원,(주)전북은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,JB Woori/1.281 Bd 20220408 Sr Ungtd,,
07931,JB 우리캐피탈(주),KR6079312A91,B079312A9,할부금융채권 (116250),,상장,활성,2020-09-16,,JB 우리캐피탈 407-1,JB Woori Capital 407-1,회사채,,"50,000,000,000",2020-09-15,원화,2021-10-15,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.263,,100,100,마지막이자 365 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-15,비매출,,,무기명,,,,,한국예탁결제원,(주)전북은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,JB Woori/1.263 Bd 20211015 Sr Ungtd,,
07931,JB 우리캐피탈(주),KR6079312AA5,B079312AA,할부금융채권 (116250),,상장,활성,2020-10-12,,JB 우리캐피탈 409-2,JB Woori Capital 409-2,회사채,,"80,000,000,000",2020-10-08,원화,2022-10-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.404,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-08,비매출,,,무기명,,,,,한국예탁결제원,(주)전북은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,JB Woori/1.404 Bd 20221007 Sr Ungtd,,
07931,JB 우리캐피탈(주),KR6079313A90,B079313A9,할부금융채권 (116250),,상장,활성,2020-09-16,,JB 우리캐피탈 407-2,JB Woori Capital 407-2,회사채,,"20,000,000,000",2020-09-15,원화,2022-09-15,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.496,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-12-15,비매출,,,무기명,,,,,한국예탁결제원,(주)전북은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,JB Woori/1.496 Bd 20220915 Sr Ungtd,,
